Timestamp,Day,Voltage_V,Flicker_Count,Weather,ENEO_Post,Outage_Occured
13/04/2026 12:30,Monday,215.0,0,Clear,0,0
13/04/2026 13:00,Monday,0.0,0,Dull,1,1
13/04/2026 13:30,Monday,199.9,5,Clear,0,0
13/04/2026 14:00,Monday,229.0,1,Clear,0,0
13/04/2026 14:30,Monday,214.8,1,Rain,0,0
13/04/2026 15:00,Monday,210.3,3,Dull,0,0
13/04/2026 15:30,Monday,0.0,0,Heavy Wind,0,1
13/04/2026 16:00,Monday,0.0,49,Rain,0,1
13/04/2026 16:30,Monday,232.3,1,Clear,0,0
13/04/2026 17:00,Monday,232.8,3,Dull,0,0
13/04/2026 17:30,Monday,213.1,4,Dull,0,0
13/04/2026 18:00,Monday,0.0,12,Dull,1,1
13/04/2026 18:30,Monday,226.3,1,Clear,0,0
13/04/2026 19:00,Monday,231.0,4,Rain,0,0
13/04/2026 19:30,Monday,213.5,5,Dull,0,0
13/04/2026 20:00,Monday,224.1,15,Dull,0,0
13/04/2026 20:30,Monday,215.6,11,Dull,0,0
13/04/2026 21:00,Monday,226.4,11,Dull,0,0
13/04/2026 21:30,Monday,0.0,45,Heavy Wind,0,1
13/04/2026 22:00,Monday,212.2,2,Dull,0,0
13/04/2026 22:30,Monday,230.8,0,Dull,0,0
13/04/2026 23:00,Monday,233.4,0,Dull,0,0
13/04/2026 23:30,Monday,234.2,2,Dull,0,0
14/04/2026 00:00,Tuesday,221.1,0,Dull,0,0
14/04/2026 00:30,Tuesday,0.0,20,Dull,0,1
14/04/2026 01:00,Tuesday,0.0,30,Rain,0,1
14/04/2026 01:30,Tuesday,216.7,4,Clear,0,0
14/04/2026 02:00,Tuesday,232.1,4,Dull,0,0
14/04/2026 02:30,Tuesday,217.9,3,Clear,0,0
14/04/2026 03:00,Tuesday,232.2,4,Clear,0,0
14/04/2026 03:30,Tuesday,219.7,0,Clear,0,0
14/04/2026 04:00,Tuesday,217.9,0,Clear,0,0
14/04/2026 04:30,Tuesday,215.0,2,Dull,0,0
14/04/2026 05:00,Tuesday,217.0,11,Clear,0,0
14/04/2026 05:30,Tuesday,0.0,0,Dull,1,1
14/04/2026 06:00,Tuesday,0.0,0,Heavy Wind,0,1
14/04/2026 06:30,Tuesday,219.9,10,Dull,0,0
14/04/2026 07:00,Tuesday,0.0,0,Dull,1,1
14/04/2026 07:30,Tuesday,167.1,0,Clear,0,0
14/04/2026 08:00,Tuesday,219.8,6,Clear,0,0
14/04/2026 08:30,Tuesday,232.6,3,Dull,0,0
14/04/2026 09:00,Tuesday,213.2,0,Dull,0,0
14/04/2026 09:30,Tuesday,233.5,7,Dull,0,0
14/04/2026 10:00,Tuesday,213.1,0,Dull,0,0
14/04/2026 10:30,Tuesday,0.0,9,Heavy Wind,1,1
14/04/2026 11:00,Tuesday,218.3,5,Clear,0,0
14/04/2026 11:30,Tuesday,0.0,0,Heavy Wind,0,1
14/04/2026 12:00,Tuesday,213.9,7,Dull,0,0
14/04/2026 12:30,Tuesday,0.0,43,Rain,0,1
14/04/2026 13:00,Tuesday,0.0,38,Clear,0,1
14/04/2026 13:30,Tuesday,0.0,27,Rain,0,1
14/04/2026 14:00,Tuesday,214.2,8,Dull,0,0
14/04/2026 14:30,Tuesday,214.9,23,Dull,0,0
14/04/2026 15:00,Tuesday,0.0,14,Dull,1,1
14/04/2026 15:30,Tuesday,212.1,0,Clear,0,0
14/04/2026 16:00,Tuesday,211.7,16,Clear,0,0
14/04/2026 16:30,Tuesday,227.6,4,Dull,0,0
14/04/2026 17:00,Tuesday,0.0,0,Clear,0,1
14/04/2026 17:30,Tuesday,215.8,2,Dull,0,0
14/04/2026 18:00,Tuesday,0.0,37,Rain,0,1
14/04/2026 18:30,Tuesday,164.2,0,Dull,0,0
14/04/2026 19:00,Tuesday,0.0,43,Rain,0,1
14/04/2026 19:30,Tuesday,0.0,40,Rain,0,1
14/04/2026 20:00,Tuesday,213.5,1,Clear,0,0
14/04/2026 20:30,Tuesday,0.0,0,Dull,1,1
14/04/2026 21:00,Tuesday,227.3,1,Dull,0,0
14/04/2026 21:30,Tuesday,0.0,0,Dull,0,1
14/04/2026 22:00,Tuesday,0.0,28,Heavy Wind,0,1
14/04/2026 22:30,Tuesday,221.8,0,Clear,0,0
14/04/2026 23:00,Tuesday,225.1,0,Dull,0,0
14/04/2026 23:30,Tuesday,0.0,0,Rain,0,1
15/04/2026 00:00,Wednesday,0.0,31,Dull,0,1
15/04/2026 00:30,Wednesday,223.1,2,Dull,0,0
15/04/2026 01:00,Wednesday,0.0,21,Dull,0,1
15/04/2026 01:30,Wednesday,232.3,3,Clear,0,0
15/04/2026 02:00,Wednesday,0.0,0,Dull,1,1
15/04/2026 02:30,Wednesday,215.2,5,Dull,0,0
15/04/2026 03:00,Wednesday,226.2,2,Dull,0,0
15/04/2026 03:30,Wednesday,213.0,0,Clear,0,0
15/04/2026 04:00,Wednesday,0.0,0,Rain,0,1
15/04/2026 04:30,Wednesday,228.5,2,Clear,0,0
15/04/2026 05:00,Wednesday,217.8,1,Dull,0,0
15/04/2026 05:30,Wednesday,231.6,1,Clear,0,0
15/04/2026 06:00,Wednesday,0.0,11,Heavy Wind,0,1
15/04/2026 06:30,Wednesday,223.9,1,Clear,0,0
15/04/2026 07:00,Wednesday,213.9,5,Dull,0,0
15/04/2026 07:30,Wednesday,230.5,8,Clear,0,0
15/04/2026 08:00,Wednesday,138.8,2,Dull,0,0
15/04/2026 08:30,Wednesday,214.4,0,Clear,0,0
15/04/2026 09:00,Wednesday,230.1,2,Heavy Wind,0,0
15/04/2026 09:30,Wednesday,220.1,2,Clear,0,0
15/04/2026 10:00,Wednesday,223.6,5,Heavy Wind,0,0
15/04/2026 10:30,Wednesday,233.9,6,Dull,0,0
15/04/2026 11:00,Wednesday,0.0,10,Heavy Wind,0,1
15/04/2026 11:30,Wednesday,0.0,56,Heavy Wind,0,1
15/04/2026 12:00,Wednesday,0.0,39,Heavy Wind,0,1
15/04/2026 12:30,Wednesday,229.5,6,Clear,0,0
15/04/2026 13:00,Wednesday,221.6,2,Rain,0,0
15/04/2026 13:30,Wednesday,210.0,1,Clear,0,0
15/04/2026 14:00,Wednesday,0.0,0,Rain,0,1
15/04/2026 14:30,Wednesday,219.3,3,Dull,0,0
15/04/2026 15:00,Wednesday,234.3,4,Clear,0,0
15/04/2026 15:30,Wednesday,227.2,13,Dull,0,0
15/04/2026 16:00,Wednesday,234.5,0,Clear,0,0
15/04/2026 16:30,Wednesday,218.4,0,Dull,0,0
15/04/2026 17:00,Wednesday,210.7,2,Dull,0,0
15/04/2026 17:30,Wednesday,232.0,0,Dull,0,0
15/04/2026 18:00,Wednesday,225.9,9,Dull,0,0
15/04/2026 18:30,Wednesday,220.8,1,Dull,0,0
15/04/2026 19:00,Wednesday,0.0,0,Clear,1,1
15/04/2026 19:30,Wednesday,0.0,12,Rain,0,1
15/04/2026 20:00,Wednesday,0.0,58,Dull,0,1
15/04/2026 20:30,Wednesday,0.0,0,Heavy Wind,0,1
15/04/2026 21:00,Wednesday,226.8,17,Dull,0,0
15/04/2026 21:30,Wednesday,229.5,5,Rain,0,0
15/04/2026 22:00,Wednesday,219.9,20,Rain,0,0
15/04/2026 22:30,Wednesday,227.8,9,Clear,0,0
15/04/2026 23:00,Wednesday,0.0,52,Rain,0,1
15/04/2026 23:30,Wednesday,232.9,1,Clear,0,0
16/04/2026 00:00,Thursday,0.0,0,Rain,0,1
16/04/2026 00:30,Thursday,220.9,0,Dull,0,0
16/04/2026 01:00,Thursday,135.7,0,Dull,0,0
16/04/2026 01:30,Thursday,0.0,10,Clear,1,1
16/04/2026 02:00,Thursday,227.7,3,Dull,0,0
16/04/2026 02:30,Thursday,0.0,40,Dull,1,1
16/04/2026 03:00,Thursday,0.0,42,Dull,1,1
16/04/2026 03:30,Thursday,0.0,20,Rain,0,1
16/04/2026 04:00,Thursday,0.0,0,Heavy Wind,0,1
16/04/2026 04:30,Thursday,221.6,2,Dull,0,0
16/04/2026 05:00,Thursday,222.5,2,Dull,0,0
16/04/2026 05:30,Thursday,0.0,46,Rain,1,1
16/04/2026 06:00,Thursday,0.0,0,Rain,0,1
16/04/2026 06:30,Thursday,228.4,0,Rain,0,0
16/04/2026 07:00,Thursday,0.0,0,Rain,0,1
16/04/2026 07:30,Thursday,0.0,0,Heavy Wind,0,1
16/04/2026 08:00,Thursday,228.0,7,Dull,0,0
16/04/2026 08:30,Thursday,214.7,2,Clear,0,0
16/04/2026 09:00,Thursday,211.4,12,Dull,0,0
16/04/2026 09:30,Thursday,231.0,3,Rain,0,0
16/04/2026 10:00,Thursday,232.3,2,Dull,0,0
16/04/2026 10:30,Thursday,0.0,29,Clear,1,1
16/04/2026 11:00,Thursday,211.5,6,Clear,0,0
16/04/2026 11:30,Thursday,231.3,6,Clear,0,0
16/04/2026 12:00,Thursday,223.6,19,Dull,0,0
16/04/2026 12:30,Thursday,226.6,11,Clear,0,0
16/04/2026 13:00,Thursday,0.0,0,Rain,0,1
16/04/2026 13:30,Thursday,0.0,16,Rain,0,1
16/04/2026 14:00,Thursday,217.6,0,Clear,0,0
16/04/2026 14:30,Thursday,0.0,0,Heavy Wind,0,1
16/04/2026 15:00,Thursday,231.9,0,Clear,0,0
16/04/2026 15:30,Thursday,228.7,2,Dull,0,0
16/04/2026 16:00,Thursday,215.2,0,Clear,0,0
16/04/2026 16:30,Thursday,226.4,1,Clear,0,0
16/04/2026 17:00,Thursday,218.5,3,Clear,0,0
16/04/2026 17:30,Thursday,0.0,54,Rain,0,1
16/04/2026 18:00,Thursday,0.0,54,Rain,0,1
16/04/2026 18:30,Thursday,0.0,31,Heavy Wind,0,1
16/04/2026 19:00,Thursday,0.0,40,Heavy Wind,0,1
16/04/2026 19:30,Thursday,218.4,2,Dull,0,0
16/04/2026 20:00,Thursday,214.8,1,Dull,0,0
16/04/2026 20:30,Thursday,0.0,59,Rain,0,1
16/04/2026 21:00,Thursday,233.4,6,Dull,0,0
16/04/2026 21:30,Thursday,0.0,9,Clear,0,1
16/04/2026 22:00,Thursday,0.0,0,Rain,0,1
16/04/2026 22:30,Thursday,0.0,0,Heavy Wind,0,1
16/04/2026 23:00,Thursday,222.9,3,Dull,0,0
16/04/2026 23:30,Thursday,226.2,1,Dull,0,0
17/04/2026 00:00,Friday,0.0,0,Heavy Wind,0,1
17/04/2026 00:30,Friday,0.0,0,Rain,1,1
17/04/2026 01:00,Friday,0.0,0,Heavy Wind,0,1
17/04/2026 01:30,Friday,223.2,1,Clear,0,0
17/04/2026 02:00,Friday,222.4,0,Dull,0,0
17/04/2026 02:30,Friday,0.0,58,Dull,1,1
17/04/2026 03:00,Friday,0.0,47,Clear,0,1
17/04/2026 03:30,Friday,0.0,50,Clear,0,1
17/04/2026 04:00,Friday,0.0,21,Dull,1,1
17/04/2026 04:30,Friday,229.1,10,Dull,0,0
17/04/2026 05:00,Friday,215.4,6,Clear,0,0
17/04/2026 05:30,Friday,0.0,19,Heavy Wind,0,1
17/04/2026 06:00,Friday,214.5,4,Clear,0,0
17/04/2026 06:30,Friday,0.0,0,Rain,0,1
17/04/2026 07:00,Friday,0.0,20,Clear,1,1
17/04/2026 07:30,Friday,226.6,0,Clear,0,0
17/04/2026 08:00,Friday,211.6,0,Clear,0,0
17/04/2026 08:30,Friday,0.0,0,Rain,0,1
17/04/2026 09:00,Friday,0.0,34,Rain,1,1
17/04/2026 09:30,Friday,0.0,26,Rain,0,1
17/04/2026 10:00,Friday,219.8,1,Dull,0,0
17/04/2026 10:30,Friday,0.0,27,Rain,0,1
17/04/2026 11:00,Friday,215.2,8,Dull,0,0
17/04/2026 11:30,Friday,224.2,2,Clear,0,0
17/04/2026 12:00,Friday,215.8,0,Clear,0,0
17/04/2026 12:30,Friday,227.8,0,Dull,0,0
17/04/2026 13:00,Friday,0.0,38,Clear,1,1
17/04/2026 13:30,Friday,224.6,1,Rain,0,0
17/04/2026 14:00,Friday,227.1,4,Clear,0,0
17/04/2026 14:30,Friday,215.4,3,Clear,0,0
17/04/2026 15:00,Friday,0.0,47,Clear,0,1
17/04/2026 15:30,Friday,213.9,1,Clear,0,0
17/04/2026 16:00,Friday,222.3,16,Clear,0,0
17/04/2026 16:30,Friday,229.9,8,Dull,0,0
17/04/2026 17:00,Friday,0.0,0,Clear,0,1
17/04/2026 17:30,Friday,0.0,0,Rain,0,1
17/04/2026 18:00,Friday,0.0,0,Clear,0,1
17/04/2026 18:30,Friday,220.4,0,Clear,0,0
17/04/2026 19:00,Friday,228.4,2,Clear,0,0
17/04/2026 19:30,Friday,234.4,3,Clear,0,0
17/04/2026 20:00,Friday,0.0,0,Dull,0,1
17/04/2026 20:30,Friday,229.7,7,Clear,0,0
17/04/2026 21:00,Friday,229.4,10,Dull,0,0
17/04/2026 21:30,Friday,0.0,0,Clear,0,1
17/04/2026 22:00,Friday,0.0,0,Heavy Wind,1,1
17/04/2026 22:30,Friday,133.8,1,Clear,0,0
17/04/2026 23:00,Friday,216.8,0,Clear,0,0
17/04/2026 23:30,Friday,222.2,11,Clear,0,0
18/04/2026 00:00,Saturday,230.2,2,Clear,0,0
18/04/2026 00:30,Saturday,0.0,30,Dull,1,1
18/04/2026 01:00,Saturday,229.1,1,Dull,0,0
18/04/2026 01:30,Saturday,210.9,10,Dull,0,0
18/04/2026 02:00,Saturday,0.0,0,Clear,0,1
18/04/2026 02:30,Saturday,223.1,31,Rain,0,0
18/04/2026 03:00,Saturday,219.8,3,Clear,0,0
18/04/2026 03:30,Saturday,0.0,7,Heavy Wind,1,1
18/04/2026 04:00,Saturday,215.6,6,Heavy Wind,0,0
18/04/2026 04:30,Saturday,0.0,47,Clear,0,1
18/04/2026 05:00,Saturday,0.0,50,Dull,1,1
18/04/2026 05:30,Saturday,230.7,0,Clear,0,0
18/04/2026 06:00,Saturday,0.0,0,Rain,0,1
18/04/2026 06:30,Saturday,0.0,0,Rain,0,1
18/04/2026 07:00,Saturday,220.7,5,Clear,0,0
18/04/2026 07:30,Saturday,0.0,0,Rain,0,1
18/04/2026 08:00,Saturday,0.0,18,Clear,0,1
18/04/2026 08:30,Saturday,228.1,6,Clear,0,0
18/04/2026 09:00,Saturday,0.0,5,Clear,0,1
18/04/2026 09:30,Saturday,219.0,0,Dull,0,0
18/04/2026 10:00,Saturday,0.0,0,Clear,1,1
18/04/2026 10:30,Saturday,0.0,0,Clear,0,1
18/04/2026 11:00,Saturday,223.8,2,Clear,0,0
18/04/2026 11:30,Saturday,0.0,50,Heavy Wind,0,1
18/04/2026 12:00,Saturday,0.0,22,Heavy Wind,0,1
18/04/2026 12:30,Saturday,0.0,35,Rain,0,1
18/04/2026 13:00,Saturday,217.2,3,Dull,0,0
18/04/2026 13:30,Saturday,214.2,2,Dull,0,0
18/04/2026 14:00,Saturday,224.0,8,Rain,0,0
18/04/2026 14:30,Saturday,216.2,13,Dull,0,0
18/04/2026 15:00,Saturday,0.0,0,Rain,1,1
18/04/2026 15:30,Saturday,232.6,5,Dull,0,0
18/04/2026 16:00,Saturday,0.0,0,Heavy Wind,0,1
18/04/2026 16:30,Saturday,0.0,0,Rain,0,1
18/04/2026 17:00,Saturday,221.9,6,Dull,0,0
18/04/2026 17:30,Saturday,223.9,2,Rain,0,0
18/04/2026 18:00,Saturday,216.3,3,Dull,0,0
18/04/2026 18:30,Saturday,230.8,17,Dull,0,0
18/04/2026 19:00,Saturday,0.0,0,Dull,0,1
18/04/2026 19:30,Saturday,231.4,1,Clear,0,0
18/04/2026 20:00,Saturday,0.0,0,Clear,0,1
18/04/2026 20:30,Saturday,226.7,3,Clear,0,0
18/04/2026 21:00,Saturday,223.4,0,Clear,0,0
18/04/2026 21:30,Saturday,215.6,42,Rain,0,0
18/04/2026 22:00,Saturday,218.4,0,Clear,0,0
18/04/2026 22:30,Saturday,213.3,15,Dull,0,0
18/04/2026 23:00,Saturday,0.0,0,Rain,0,1
18/04/2026 23:30,Saturday,221.7,6,Dull,0,0
19/04/2026 00:00,Sunday,0.0,24,Heavy Wind,0,1
19/04/2026 00:30,Sunday,228.3,3,Dull,0,0
19/04/2026 01:00,Sunday,219.7,4,Clear,0,0
19/04/2026 01:30,Sunday,215.9,22,Clear,0,0
19/04/2026 02:00,Sunday,0.0,47,Rain,1,1
19/04/2026 02:30,Sunday,225.0,1,Clear,0,0
19/04/2026 03:00,Sunday,0.0,0,Dull,1,1
19/04/2026 03:30,Sunday,229.7,0,Dull,0,0
19/04/2026 04:00,Sunday,229.7,2,Dull,0,0
19/04/2026 04:30,Sunday,180.4,1,Clear,0,0
19/04/2026 05:00,Sunday,218.1,9,Clear,0,0
19/04/2026 05:30,Sunday,219.6,4,Dull,0,0
19/04/2026 06:00,Sunday,220.3,9,Dull,0,0
19/04/2026 06:30,Sunday,220.7,1,Clear,0,0
19/04/2026 07:00,Sunday,229.3,1,Dull,0,0
19/04/2026 07:30,Sunday,0.0,50,Clear,1,1
19/04/2026 08:00,Sunday,212.5,1,Clear,0,0
19/04/2026 08:30,Sunday,0.0,0,Heavy Wind,0,1
19/04/2026 09:00,Sunday,221.6,0,Dull,0,0
19/04/2026 09:30,Sunday,232.2,1,Clear,0,0
19/04/2026 10:00,Sunday,0.0,58,Heavy Wind,0,1
19/04/2026 10:30,Sunday,0.0,0,Rain,1,1
19/04/2026 11:00,Sunday,220.8,3,Clear,0,0
19/04/2026 11:30,Sunday,0.0,0,Rain,0,1
19/04/2026 12:00,Sunday,220.7,2,Clear,0,0
19/04/2026 12:30,Sunday,216.1,4,Clear,0,0
19/04/2026 13:00,Sunday,214.0,13,Dull,0,0
19/04/2026 13:30,Sunday,161.9,1,Clear,0,0
19/04/2026 14:00,Sunday,216.6,0,Clear,0,0
19/04/2026 14:30,Sunday,222.6,12,Clear,0,0
19/04/2026 15:00,Sunday,222.4,0,Rain,0,0
19/04/2026 15:30,Sunday,0.0,47,Heavy Wind,0,1
19/04/2026 16:00,Sunday,224.7,11,Dull,0,0
19/04/2026 16:30,Sunday,0.0,0,Rain,0,1
19/04/2026 17:00,Sunday,233.4,7,Clear,0,0
19/04/2026 17:30,Sunday,0.0,6,Heavy Wind,0,1
19/04/2026 18:00,Sunday,226.0,0,Dull,0,0
19/04/2026 18:30,Sunday,218.3,8,Clear,0,0
19/04/2026 19:00,Sunday,220.0,5,Dull,0,0
19/04/2026 19:30,Sunday,0.0,0,Clear,1,1
19/04/2026 20:00,Sunday,160.9,2,Clear,0,0
19/04/2026 20:30,Sunday,234.6,0,Dull,0,0
19/04/2026 21:00,Sunday,220.8,0,Clear,0,0
19/04/2026 21:30,Sunday,225.2,1,Clear,0,0
19/04/2026 22:00,Sunday,212.9,2,Dull,0,0
19/04/2026 22:30,Sunday,222.0,5,Dull,0,0
19/04/2026 23:00,Sunday,223.6,3,Clear,0,0
19/04/2026 23:30,Sunday,228.7,1,Dull,0,0
20/04/2026 00:00,Monday,219.5,6,Clear,0,0
20/04/2026 00:30,Monday,226.2,19,Clear,0,0
20/04/2026 01:00,Monday,0.0,0,Clear,0,1
20/04/2026 01:30,Monday,211.9,0,Clear,0,0
20/04/2026 02:00,Monday,210.0,0,Dull,0,0
20/04/2026 02:30,Monday,0.0,0,Rain,0,1
20/04/2026 03:00,Monday,212.6,5,Clear,0,0
20/04/2026 03:30,Monday,0.0,52,Rain,1,1
20/04/2026 04:00,Monday,231.1,1,Dull,0,0
20/04/2026 04:30,Monday,226.3,4,Clear,0,0
20/04/2026 05:00,Monday,229.3,5,Clear,0,0
20/04/2026 05:30,Monday,0.0,29,Rain,0,1
20/04/2026 06:00,Monday,0.0,42,Heavy Wind,0,1
20/04/2026 06:30,Monday,215.3,4,Dull,0,0
20/04/2026 07:00,Monday,213.7,7,Rain,0,0
20/04/2026 07:30,Monday,221.2,1,Clear,0,0
20/04/2026 08:00,Monday,213.6,7,Clear,0,0
20/04/2026 08:30,Monday,0.0,26,Rain,0,1
20/04/2026 09:00,Monday,213.5,0,Dull,0,0
20/04/2026 09:30,Monday,222.7,0,Clear,0,0
20/04/2026 10:00,Monday,0.0,47,Clear,1,1
20/04/2026 10:30,Monday,225.4,12,Rain,0,0
20/04/2026 11:00,Monday,229.6,6,Dull,0,0
20/04/2026 11:30,Monday,230.7,16,Dull,0,0
20/04/2026 12:00,Monday,0.0,15,Rain,1,1
20/04/2026 12:30,Monday,0.0,0,Rain,0,1
20/04/2026 13:00,Monday,227.0,8,Rain,0,0
20/04/2026 13:30,Monday,0.0,45,Clear,0,1
20/04/2026 14:00,Monday,224.6,0,Clear,0,0
20/04/2026 14:30,Monday,0.0,34,Rain,0,1
20/04/2026 15:00,Monday,0.0,37,Heavy Wind,0,1
20/04/2026 15:30,Monday,0.0,30,Rain,0,1
20/04/2026 16:00,Monday,0.0,29,Rain,0,1
20/04/2026 16:30,Monday,218.0,1,Dull,0,0
20/04/2026 17:00,Monday,220.7,0,Clear,0,0
20/04/2026 17:30,Monday,0.0,29,Clear,1,1
20/04/2026 18:00,Monday,230.1,1,Rain,0,0
20/04/2026 18:30,Monday,232.4,2,Dull,0,0
20/04/2026 19:00,Monday,230.0,2,Clear,0,0
20/04/2026 19:30,Monday,232.3,5,Clear,0,0
20/04/2026 20:00,Monday,220.4,1,Dull,0,0
20/04/2026 20:30,Monday,0.0,0,Dull,1,1
20/04/2026 21:00,Monday,231.4,4,Clear,0,0
20/04/2026 21:30,Monday,0.0,0,Clear,0,1
20/04/2026 22:00,Monday,0.0,45,Clear,0,1
20/04/2026 22:30,Monday,0.0,40,Dull,1,1
20/04/2026 23:00,Monday,0.0,0,Heavy Wind,0,1
20/04/2026 23:30,Monday,228.9,4,Dull,0,0
21/04/2026 00:00,Tuesday,220.2,6,Dull,0,0
21/04/2026 00:30,Tuesday,0.0,52,Rain,0,1
21/04/2026 01:00,Tuesday,210.7,7,Clear,0,0
21/04/2026 01:30,Tuesday,0.0,0,Rain,0,1
21/04/2026 02:00,Tuesday,0.0,52,Clear,0,1
21/04/2026 02:30,Tuesday,0.0,0,Rain,0,1
21/04/2026 03:00,Tuesday,221.3,14,Heavy Wind,0,0
21/04/2026 03:30,Tuesday,218.7,1,Dull,0,0
21/04/2026 04:00,Tuesday,0.0,53,Heavy Wind,0,1
21/04/2026 04:30,Tuesday,0.0,25,Rain,1,1
21/04/2026 05:00,Tuesday,0.0,47,Rain,0,1
21/04/2026 05:30,Tuesday,0.0,0,Heavy Wind,0,1
21/04/2026 06:00,Tuesday,224.7,2,Clear,0,0
21/04/2026 06:30,Tuesday,0.0,14,Heavy Wind,0,1
21/04/2026 07:00,Tuesday,0.0,0,Dull,1,1
21/04/2026 07:30,Tuesday,231.1,1,Dull,0,0
21/04/2026 08:00,Tuesday,221.7,0,Dull,0,0
21/04/2026 08:30,Tuesday,0.0,36,Rain,0,1
21/04/2026 09:00,Tuesday,0.0,0,Clear,1,1
21/04/2026 09:30,Tuesday,0.0,39,Heavy Wind,0,1
21/04/2026 10:00,Tuesday,233.0,1,Clear,0,0
21/04/2026 10:30,Tuesday,156.4,0,Clear,0,0
21/04/2026 11:00,Tuesday,222.8,0,Dull,0,0
21/04/2026 11:30,Tuesday,231.7,0,Dull,0,0
21/04/2026 12:00,Tuesday,0.0,25,Clear,0,1
21/04/2026 12:30,Tuesday,225.5,2,Dull,0,0
21/04/2026 13:00,Tuesday,0.0,14,Rain,0,1
21/04/2026 13:30,Tuesday,0.0,36,Rain,0,1
21/04/2026 14:00,Tuesday,0.0,10,Heavy Wind,1,1
21/04/2026 14:30,Tuesday,0.0,17,Heavy Wind,0,1
21/04/2026 15:00,Tuesday,214.0,3,Clear,0,0
21/04/2026 15:30,Tuesday,0.0,49,Rain,0,1
21/04/2026 16:00,Tuesday,0.0,0,Heavy Wind,1,1
21/04/2026 16:30,Tuesday,0.0,0,Clear,1,1
21/04/2026 17:00,Tuesday,230.2,8,Dull,0,0
21/04/2026 17:30,Tuesday,219.5,5,Dull,0,0
21/04/2026 18:00,Tuesday,0.0,8,Heavy Wind,0,1
21/04/2026 18:30,Tuesday,231.7,4,Dull,0,0
21/04/2026 19:00,Tuesday,0.0,0,Rain,0,1
21/04/2026 19:30,Tuesday,0.0,14,Rain,0,1
21/04/2026 20:00,Tuesday,210.5,6,Rain,0,0
21/04/2026 20:30,Tuesday,0.0,9,Rain,0,1
21/04/2026 21:00,Tuesday,0.0,0,Clear,0,1
21/04/2026 21:30,Tuesday,214.0,3,Clear,0,0
21/04/2026 22:00,Tuesday,234.7,0,Dull,0,0
21/04/2026 22:30,Tuesday,0.0,14,Dull,0,1
21/04/2026 23:00,Tuesday,231.2,3,Dull,0,0
21/04/2026 23:30,Tuesday,213.6,5,Dull,0,0
22/04/2026 00:00,Wednesday,0.0,14,Heavy Wind,0,1
22/04/2026 00:30,Wednesday,223.2,0,Dull,0,0
22/04/2026 01:00,Wednesday,0.0,22,Rain,0,1
22/04/2026 01:30,Wednesday,181.1,0,Dull,0,0
22/04/2026 02:00,Wednesday,167.4,0,Clear,0,0
22/04/2026 02:30,Wednesday,0.0,0,Dull,1,1
22/04/2026 03:00,Wednesday,0.0,0,Heavy Wind,0,1
22/04/2026 03:30,Wednesday,0.0,0,Clear,1,1
22/04/2026 04:00,Wednesday,224.3,1,Dull,0,0
22/04/2026 04:30,Wednesday,225.3,17,Dull,0,0
22/04/2026 05:00,Wednesday,0.0,25,Heavy Wind,0,1
22/04/2026 05:30,Wednesday,0.0,10,Rain,0,1
22/04/2026 06:00,Wednesday,210.9,3,Clear,0,0
22/04/2026 06:30,Wednesday,215.7,5,Clear,0,0
22/04/2026 07:00,Wednesday,0.0,41,Clear,1,1
22/04/2026 07:30,Wednesday,226.6,7,Dull,0,0
22/04/2026 08:00,Wednesday,132.1,5,Clear,0,0
22/04/2026 08:30,Wednesday,234.3,2,Dull,0,0
22/04/2026 09:00,Wednesday,163.8,0,Clear,0,0
22/04/2026 09:30,Wednesday,213.7,0,Clear,0,0
22/04/2026 10:00,Wednesday,228.0,1,Dull,0,0
22/04/2026 10:30,Wednesday,228.4,5,Clear,0,0
22/04/2026 11:00,Wednesday,0.0,0,Clear,0,1
22/04/2026 11:30,Wednesday,216.5,0,Clear,0,0
22/04/2026 12:00,Wednesday,0.0,46,Rain,0,1
22/04/2026 12:30,Wednesday,0.0,36,Rain,0,1
22/04/2026 13:00,Wednesday,0.0,20,Rain,0,1
22/04/2026 13:30,Wednesday,212.0,1,Clear,0,0
22/04/2026 14:00,Wednesday,229.4,13,Clear,0,0
22/04/2026 14:30,Wednesday,224.1,0,Clear,0,0
22/04/2026 15:00,Wednesday,0.0,5,Heavy Wind,0,1
22/04/2026 15:30,Wednesday,225.9,1,Dull,0,0
22/04/2026 16:00,Wednesday,0.0,56,Heavy Wind,0,1
22/04/2026 16:30,Wednesday,228.6,1,Dull,0,0
22/04/2026 17:00,Wednesday,218.1,3,Dull,0,0
22/04/2026 17:30,Wednesday,230.2,8,Clear,0,0
22/04/2026 18:00,Wednesday,225.0,2,Dull,0,0
22/04/2026 18:30,Wednesday,0.0,48,Dull,1,1
22/04/2026 19:00,Wednesday,0.0,26,Clear,1,1
22/04/2026 19:30,Wednesday,229.4,2,Clear,0,0
22/04/2026 20:00,Wednesday,0.0,55,Rain,0,1
22/04/2026 20:30,Wednesday,0.0,0,Clear,1,1
22/04/2026 21:00,Wednesday,222.0,5,Rain,0,0
22/04/2026 21:30,Wednesday,216.6,0,Clear,0,0
22/04/2026 22:00,Wednesday,0.0,50,Clear,1,1
22/04/2026 22:30,Wednesday,0.0,16,Rain,0,1
22/04/2026 23:00,Wednesday,226.0,3,Dull,0,0
22/04/2026 23:30,Wednesday,230.4,5,Dull,0,0
23/04/2026 00:00,Thursday,213.5,0,Clear,0,0
